,user_id,user_name,user_rating,user_text,restaurant_name,restaurant_rating,restaurant_price,restaurant_type
53,Q4s792-BdHfGrxDMGESWSA,Im a doll m.,5.0 star rating,When it comes to breakfast it's one of my fav if you order delivery it always comes so fast or if your going in to have a bite ask for Sandra she will have you laughing the whole time,Tommy’s Family Restaurant,4.0 star rating,$$,"Breakfast, &, Brunch,, Diners,, Greek"
54,njDtnNhFpzCIy-rQP3I_PA,Cindy B.,5.0 star rating,Great little neighborhood dinner with a great service and excellent food. My favorite breakfast food which I will deny admitting ;) is the eggs and corned beef hash with home fries!  The best thin slices home fries this side of JC!  The corned beef hash is perfectly made on the griddle and NOT greasy!  I've had their panini a as well which are super yum!  And their meatloaf with gravy and mash is a tasty treat as well!  Made Hercules snow storm melt right away!,Tommy’s Family Restaurant,4.0 star rating,$$,"Breakfast, &, Brunch,, Diners,, Greek"
55,9D20jcweMX3yPUAaXja1Qw,Emily D.,4.0 star rating,"Really great, traditional diner breakfast. The French toast was fluffy and rich in the perfect way. Home fries are heavenly and omelettes are big. Bacon was perfectly cooked and portions are large (like you expect from a diner.) Have had breakfast sandwiches to go before as well and they are my favorite so far for The Heights. I do have to say that the corned beef hash wasn't ideal- it could have been crispier and more flavorful. The coffee was also less than awesome and for me, at a diner, that is disappointing. Staff is friendly and often humorous. Service is fast and prices are super affordable. Overall I still love the place and will certainly frequent more and recommend to others. Can't wait to try their dinners!",Tommy’s Family Restaurant,4.0 star rating,$$,"Breakfast, &, Brunch,, Diners,, Greek"
56,DRfw1GyQHYOi8Cuwm6x9fg,Nodine F.,3.0 star rating,"I like the food and delivery is on time. I would have given 4 stars if it were not for the ladies' there. I don't know why they have such nasty attitudes. Also, they are not consistent with pricing. Depends on who takes the order determines what you'll pay for the same items.",Tommy’s Family Restaurant,4.0 star rating,$$,"Breakfast, &, Brunch,, Diners,, Greek"
57,EnyKabVppxepXHQn7dEQog,Mark R.,5.0 star rating,"Small old school diner vibe in the Heights and they DELIVER!!!!!!!Standard diner fare that you will find anywhere.  The quality of the food is great with prices to match.  The service is almost from another time.  You will be looking for Flo when you walk in there.  Very friendly.I love the Bacon Egg and Cheese sandwiches, the gyros, the burgers, the fries, and my favorite- Meatloaf sandwich......  Pancakes are pretty damn good as well....And if I didn't say it before- THEY DELIVER....  Can't express in words how awesome that is. Have Fun",Tommy’s Family Restaurant,4.0 star rating,$$,"Breakfast, &, Brunch,, Diners,, Greek"
58,yVtxFfDVfTj3iTGyj5ZOtA,Kate M.,5.0 star rating,Couldn't believe I have not been to this place before. Food was super delicious with great price. Service was good. This place will be our go-to diner from now on.,Tommy’s Family Restaurant,4.0 star rating,$$,"Breakfast, &, Brunch,, Diners,, Greek"
59,ubzf5WjymFcoHAWrFKcPPg,Dolores V.,2.0 star rating,Disappointed I ordered a medium rear steak it was cooked well done it had no seasoning or flavor I asked if they had mixed veggies because on the menu it shows mixed veggies they all started laughing and speaking in another language. The vegetables I did eat were over cooked and brown not appetizing at all with again no flavor and bland. The salad that my meal came with was old and brownish ot looked like it was mixed with new and old lettuce.I gave two stars because I feel bad for the place.,Tommy’s Family Restaurant,4.0 star rating,$$,"Breakfast, &, Brunch,, Diners,, Greek"
60,3SKZZrSqeTPVFfTP7UwVqA,Jennifer C.,2.0 star rating,"I should've left my positive review when I first came here, and left it at that. Unfortunately, my most recent experience here was not a pleasant one. Let me start off by saying this ... there is nothing wrong with the food here. It's your typical diner menu with everything from subs to pancakes (and everything in between). My fiancé loves the meatloaf. The paninis are pretty good, but I always stick with my disco fries, which are actually pretty great here. I have to give credit where it's due.Now, onto my issue. The service here, or lack thereof, is awful. The staff is friendly for the most part, but unbelievably inattentive. I almost never care about things like this, but it is a serious problem at this joint. I'll make a list:1) We were never given utensils and actually had to remind our waitress to give them to us.2) She never checked to see if we needed drink refills (which we did). In fact, we had to ask the CHEF, because it seemed as if she was actively ignoring us.3) I asked for sauce on the side instead of on the sandwich. She brought it to me and said, ""They forgot to put the sauce on the side, but it's okay, right?"" (No, it WASN'T okay, and I wish I had the balls to have said so at the time. I knew I wouldn't like the sauce.)4) We asked for the check and she hung behind the counter chatting it up with a coworker instead of bringing it to us. We watched as she continued for talk for about 5 minutes, before my fiancé had enough and got up to request it again.While we are NOT the type of people to not leave a tip, regardless of the circumstances, we were very close that day. To sum it up, I'm not saying that I'll never eat there again (I'm sure I will), but I'll be sure to just have it delivered in the future.",Tommy’s Family Restaurant,4.0 star rating,$$,"Breakfast, &, Brunch,, Diners,, Greek"
61,OFoZigy2_HHWArzJpV3MwQ,Eric K.,5.0 star rating,"Great no frills diner. After moving to the heights I was craving a good post-hangover diner fix and this place did me right. The food was served fast, the service was friendly, the menu perfectly affordable, and everything was delicious. My roommate orders breakfast from here at least once a weekend and the delivery is super fast.",Tommy’s Family Restaurant,4.0 star rating,$$,"Breakfast, &, Brunch,, Diners,, Greek"
62,-2QYXSNhNRhsvrcBXq5fUw,Michelle D.,2.0 star rating,"Meh! that's all I'll say.  I've had better food and service at other joints.  The last time I was there, I found a hair in my toast, brought it to the owner's attention.  She didn't seem concerned or apologetic at all about the finding.  I wasn't offered a clean toast or a credit wasn't even considered.  I am not coming here again, I rather take my business elsewhere.  Bye!",Tommy’s Family Restaurant,4.0 star rating,$$,"Breakfast, &, Brunch,, Diners,, Greek"
63,227OE17ELSpezE2Yj4DRdw,Fave ..,2.0 star rating,The food is delicious here but I went here on Thursday found a hair in my food and will not go back here. The food is good here but the restaurant is dirty.,Tommy’s Family Restaurant,4.0 star rating,$$,"Breakfast, &, Brunch,, Diners,, Greek"
64,zXaLF5TNBBP_jXQIHx34vQ,Lisa B.,5.0 star rating,Perfect Breakfast!  I never ate a bacon omelette so quickly with fabulous potatoes on the side and buttery toast!!  Staff was great and friendly and brought that check at the end before I asked!!  Can't wait to bring the kiddies with me next time!,Tommy’s Family Restaurant,4.0 star rating,$$,"Breakfast, &, Brunch,, Diners,, Greek"
65,sRR_K0GtSu21GSWjLhpZPQ,Aura E.,5.0 star rating,I love the coffee in this place. I always eat the egg whites omelette with spinach and cheese. I recommend this place to everyone in jersey city,Tommy’s Family Restaurant,4.0 star rating,$$,"Breakfast, &, Brunch,, Diners,, Greek"
66,A3WuFtSY267lByowa36EYA,Mz L.,4.0 star rating,The food is great! Service is great. The space is kind of small so it is a little tight in there. Do not bring a stroller. One waitress ehhhh. Loud and obnoxious. You come in for a nice weekend breakfast and its just annoying. I find it strange that the manager doesn't say anything about her behavior. But hey I don't own the business so......,Tommy’s Family Restaurant,4.0 star rating,$$,"Breakfast, &, Brunch,, Diners,, Greek"
67,DFIZWYHxIFIB2-OGGJRDvA,Rosina R.,4.0 star rating,Good place to get your diner fix. The food is yummy and the staff are very nice. The coffee is good too. It's a no frills small diner that packs a punch.,Tommy’s Family Restaurant,4.0 star rating,$$,"Breakfast, &, Brunch,, Diners,, Greek"
68,dl4ENy4Bk6-lCu59A8vxbg,Bloss C.,3.0 star rating,"A little bit of a greasy spoon in the heights!  I had the veggie omelette (onions, mushrooms, tomatoes) and I added american cheese.  The omelette was a little too over stuffed, but it was still ok.  Served with fries and toast.  Coffee was also good.  The waitresses were of the no nonsense type, but very good.  They checked that we had all our food, and made several refill rounds.  Overall I enjoyed my food and the service and will definitely be back.  Oh, and the mayor was having breakfast at the next table!",Tommy’s Family Restaurant,4.0 star rating,$$,"Breakfast, &, Brunch,, Diners,, Greek"
69,IOsgBnvpvpFJvHx41WTbbw,Alex M.,4.0 star rating,"I originally gave this restaurant 5 stars but after my second visit I have to lower it one star.  I give the food 5 stars, it's very good diner style food.  As far as the service goes some of the waitresses are too chatty, too slow, and not too polite.  I should not have to chase down a waitress for a check especially when I see her chatting with customers.  Bottom line, 5 stars for the food, 2 stars for the service.  I will come back but order my food to go.",Tommy’s Family Restaurant,4.0 star rating,$$,"Breakfast, &, Brunch,, Diners,, Greek"
70,JcYF1vJN7-LDsXxMURQ9WQ,David C.,5.0 star rating,"Tommy's is a family restaurant.  You know how sometimes your family makes food that's unimpressive, but simple, and it works?  While arguing in the kitchen about who-knows-what?  That's Tommy's.  This is the kind of place where about half the people coming in the door seem to get a hug.  Where the wait staff remembers what the kids liked last time.  Where the 10 year old coming in the door has baby pictures posted on the wall.  The back half is full of old men who I only assume are widowers, since I've seen them every time I have ever been in, or past, the place.  Like a lot of family restaurants, Tommy's has served as a family for these guys.  That's what a family restaurant does.  Today I watched two older ladies complain about somebody's wife's ravioli for what must have been an hour over 50 cents worth of tea.  Tommy's would never push them out, because this a family restaurant and they respect these ladies.  That's a family restaurant.Tommy's doesn't get five stars for the food.  Or five stars for the service.  Tommy's gets five stars because it's Tommy's.  And just like your grandma, it doesn't matter what you think about Tommy's - it never even crosses your mind to judge it.  You have to love it.",Tommy’s Family Restaurant,4.0 star rating,$$,"Breakfast, &, Brunch,, Diners,, Greek"
71,qdycPiwj8yoApzc5kB-91g,Catherine O.,4.0 star rating,Love the food & they go above and beyond to make sure you are happy with their service when you arent satisfied. Thats what makes customers keep coming back.,Tommy’s Family Restaurant,4.0 star rating,$$,"Breakfast, &, Brunch,, Diners,, Greek"
72,o631UkRlivHf8xc8xhElPw,Denice D.,5.0 star rating,"Little spot on central ave. Average diner menu options. I've never been during busy hours, but I've eaten in twice and both times I was very happy. First time I had the burger with bacon. I have to say, they nailed the medium rare temperature,  which I didn't think they would. Some of the more sophisticated restaurants I've been too can't even get it right. Second time went for the classic taylor ham, egg, and cheese. They did it with egg whites just like I asked and it was delicious.  Both times service was aloof, yet attentive,  just the way a diner should be.  Space is somewhat small, and if you sit towards the front, you can actually see the cook making the food, which I like. But I know some don't like to sit close to the kitchen. I'm glad I ventured into this little hole in the wall. Great food and nice staff. New breakfast spot, for sure.",Tommy’s Family Restaurant,4.0 star rating,$$,"Breakfast, &, Brunch,, Diners,, Greek"
73,mdJekMKXH-T1XcfUf359GQ,Helen S.,4.0 star rating,"A diner.  Waffle was pretty darn good, but suspect I will have to try a sandwich - everyone who came in after we did ordered a breakfast sandwich.",Tommy’s Family Restaurant,4.0 star rating,$$,"Breakfast, &, Brunch,, Diners,, Greek"
74,8RoWFJdesjDi4aiA9EYexg,Paul M.,4.0 star rating,"Delicious food, wait times are a bit longer than I would want but I can roll out of bed and have a hearty meal. French toast is amazing and omelette's are well served. Overall I would recommend it, the alternative is The Coachhouse dinner on the JCH border with Union City and I have to drive there because they won't deliver.",Tommy’s Family Restaurant,4.0 star rating,$$,"Breakfast, &, Brunch,, Diners,, Greek"
75,XZThFsHyUyM-CulBArAfTA,Danielle H.,4.0 star rating,"great local diner, friendly staff, quick delivery. only wish they made cappuccino.",Tommy’s Family Restaurant,4.0 star rating,$$,"Breakfast, &, Brunch,, Diners,, Greek"
76,wWZ8MDKDtjCsYmpRZPT-OQ,Jasper C.,5.0 star rating,"Great, and fast food!  Can't beat it the price either!  This use to be my spot for breakfast but I am still in town I still go by and catch something to eat!",Tommy’s Family Restaurant,4.0 star rating,$$,"Breakfast, &, Brunch,, Diners,, Greek"
77,Xo6QEQhhhIIHIreWmN2ukA,Patty G.,5.0 star rating,"This little diner is absolutely great! Hole in the wall, small, and so local! Went a few weeks ago and ordered a bacon egg and cheese on a bagel, so good. Will definitely be back to try more of their food!",Tommy’s Family Restaurant,4.0 star rating,$$,"Breakfast, &, Brunch,, Diners,, Greek"
78,MMrDmGSqLQblDzs1ke3RfA,Jim B.,4.0 star rating,"Tried to go to a couple of the hip breakfast spots in JC but there was no parking, so we ended up here...great food, fair prices, and service was excellent! Definitely check this place out, they do breakfast right...",Tommy’s Family Restaurant,4.0 star rating,$$,"Breakfast, &, Brunch,, Diners,, Greek"
79,UiHWk_Edl4sxINiWEt20vg,Michael F.,5.0 star rating,I visit this place all the time when I'm in town! I recommend this place to anyone that is looking for a friendly staff and super fast service! I highly recommend the paninis. So so good! Thank you Tommy!!,Tommy’s Family Restaurant,4.0 star rating,$$,"Breakfast, &, Brunch,, Diners,, Greek"
